Geneid,targetID,
miR395a-Probable-3p-mature,MSTRG.25686.3,cds
miR395a-Probable-3p-mature,MSTRG.25686.4,cds
miR395a-Probable-3p-mature,MSTRG.25686.5,cds
miR395a-Probable-3p-mature,MSTRG.26788.3,cds
miR395a-Probable-3p-mature,MSTRG.26795.4,cds
miR395a-Probable-3p-mature,MSTRG.27103.4,cds
miR395a-Probable-3p-mature,MSTRG.27378.1,cds
miR395a-Probable-3p-mature,MSTRG.27378.2,cds
miR395a-Probable-3p-mature,MSTRG.27378.3,cds
miR395a-Probable-3p-mature,MSTRG.27586.1,cds
miR395a-Probable-3p-mature,MSTRG.28081.11,cds
miR395a-Probable-3p-mature,MSTRG.28081.24,cds
miR395a-Probable-3p-mature,MSTRG.28081.5,cds
miR395a-Probable-3p-mature,MSTRG.28488.3,cds
miR395a-Probable-3p-mature,MSTRG.30052.1,cds
miR395a-Probable-3p-mature,MSTRG.4036.1,cds
miR395a-Probable-3p-mature,MSTRG.4965.1,cds
miR395a-Probable-3p-mature,MSTRG.789.1,cds
miR395a-Probable-3p-mature,MSTRG.9312.2,cds
miR395a-Probable-3p-mature,MSTRG.9775.1,cds
miR395a-Probable-3p-mature,MSTRG.9775.2,cds
miR395a-Probable-5p-star,MSTRG.10244.1,cds
miR395a-Probable-5p-star,MSTRG.10621.2,cds
miR395a-Probable-5p-star,MSTRG.10621.3,cds
miR395a-Probable-5p-star,MSTRG.10645.1,cds
miR395a-Probable-5p-star,MSTRG.1614.1,cds
miR395a-Probable-5p-star,MSTRG.18678.1,cds
miR395a-Probable-5p-star,MSTRG.21541.4,cds
miR395a-Probable-5p-star,MSTRG.22770.1,cds
miR395a-Probable-5p-star,MSTRG.22770.4,cds
miR395a-Probable-5p-star,MSTRG.24729.1,cds
miR395a-Probable-5p-star,MSTRG.30529.2,cds
miR395a-Probable-5p-star,MSTRG.30529.3,cds
miR395a-Probable-5p-star,MSTRG.3433.4,cds
miR395a-Probable-5p-star,MSTRG.3575.3,cds
miR395a-Probable-5p-star,MSTRG.4638.1,cds
miR395a-Probable-5p-star,MSTRG.5538.1,cds
miR395a-Probable-5p-star,MSTRG.6331.13,cds
miR395a-Probable-5p-star,MSTRG.6331.13,cds
miR395a-Probable-5p-star,MSTRG.6331.14,cds
miR395a-Probable-5p-star,MSTRG.6331.15,cds
miR395a-Probable-5p-star,MSTRG.6331.2,cds
miR395a-Probable-5p-star,MSTRG.6331.8,cds
miR395a-Probable-5p-star,MSTRG.7325.1,cds
miR395a-Probable-5p-star,MSTRG.7325.2,cds
miR395a-Probable-5p-star,MSTRG.7875.1,cds
miR395a-Probable-5p-star,MSTRG.8180.2,cds
miR395b-Probable-3p-mature,MSTRG.10311.2,cds
miR395b-Probable-3p-mature,MSTRG.11575.2,cds
miR395b-Probable-3p-mature,MSTRG.12002.1,cds
miR395b-Probable-3p-mature,MSTRG.12113.15,cds
miR395b-Probable-3p-mature,MSTRG.12224.10,cds
miR395b-Probable-3p-mature,MSTRG.12224.2,cds
miR395b-Probable-3p-mature,MSTRG.12382.2,cds
miR395b-Probable-3p-mature,MSTRG.12382.6,cds
miR395b-Probable-3p-mature,MSTRG.13066.1,cds
miR395b-Probable-3p-mature,MSTRG.15228.1,cds
miR395b-Probable-3p-mature,MSTRG.15519.2,cds
miR395b-Probable-3p-mature,MSTRG.15545.3,cds
miR395b-Probable-3p-mature,MSTRG.15870.1,cds
miR395b-Probable-3p-mature,MSTRG.16223.1,cds
miR395b-Probable-3p-mature,MSTRG.16644.2,cds
miR395b-Probable-3p-mature,MSTRG.16644.3,cds
miR395b-Probable-3p-mature,MSTRG.18692.1,cds
miR395b-Probable-3p-mature,MSTRG.18942.1,cds
miR395b-Probable-3p-mature,MSTRG.19887.2,cds
miR395b-Probable-3p-mature,MSTRG.20196.1,cds
miR395b-Probable-3p-mature,MSTRG.20380.1,cds
miR395b-Probable-3p-mature,MSTRG.20380.2,cds
miR395b-Probable-3p-mature,MSTRG.20380.3,cds
miR395b-Probable-3p-mature,MSTRG.21070.1,cds
miR395b-Probable-3p-mature,MSTRG.22302.3,cds
miR395b-Probable-3p-mature,MSTRG.23830.18,cds
miR395b-Probable-3p-mature,MSTRG.23830.20,cds
miR395b-Probable-3p-mature,MSTRG.24185.1,cds
miR395b-Probable-3p-mature,MSTRG.24191.1,cds
miR395b-Probable-3p-mature,MSTRG.2447.1,cds
miR395b-Probable-3p-mature,MSTRG.2447.2,cds
miR395b-Probable-3p-mature,MSTRG.24545.3,cds
miR395b-Probable-3p-mature,MSTRG.24545.4,cds
miR395b-Probable-3p-mature,MSTRG.24545.7,cds
miR395b-Probable-3p-mature,MSTRG.24637.1,cds
miR395b-Probable-3p-mature,MSTRG.25177.1,cds
miR395b-Probable-3p-mature,MSTRG.25177.2,cds
miR395b-Probable-3p-mature,MSTRG.25686.1,cds
miR395b-Probable-3p-mature,MSTRG.25686.2,cds
miR395b-Probable-3p-mature,MSTRG.25686.3,cds
miR395b-Probable-3p-mature,MSTRG.25686.4,cds
miR395b-Probable-3p-mature,MSTRG.25686.5,cds
miR395b-Probable-3p-mature,MSTRG.26788.3,cds
miR395b-Probable-3p-mature,MSTRG.26795.4,cds
miR395b-Probable-3p-mature,MSTRG.27103.4,cds
miR395b-Probable-3p-mature,MSTRG.27378.1,cds
miR395b-Probable-3p-mature,MSTRG.27378.2,cds
miR395b-Probable-3p-mature,MSTRG.27378.3,cds
miR395b-Probable-3p-mature,MSTRG.27586.1,cds
miR395b-Probable-3p-mature,MSTRG.28081.11,cds
miR395b-Probable-3p-mature,MSTRG.28081.24,cds
miR395b-Probable-3p-mature,MSTRG.28081.5,cds
miR395b-Probable-3p-mature,MSTRG.28488.3,cds
miR395b-Probable-3p-mature,MSTRG.30052.1,cds
miR395b-Probable-3p-mature,MSTRG.4036.1,cds
miR395b-Probable-3p-mature,MSTRG.4965.1,cds
miR395b-Probable-3p-mature,MSTRG.789.1,cds
miR395b-Probable-3p-mature,MSTRG.9312.2,cds
miR395b-Probable-3p-mature,MSTRG.9775.1,cds
miR395b-Probable-3p-mature,MSTRG.9775.2,cds
miR395b-Probable-5p-star,MSTRG.10244.1,cds
miR395b-Probable-5p-star,MSTRG.10621.2,cds
miR395b-Probable-5p-star,MSTRG.10621.3,cds
miR395b-Probable-5p-star,MSTRG.10645.1,cds
miR395b-Probable-5p-star,MSTRG.1614.1,cds
miR395b-Probable-5p-star,MSTRG.18678.1,cds
miR395b-Probable-5p-star,MSTRG.21541.4,cds
miR395b-Probable-5p-star,MSTRG.22770.1,cds
miR395b-Probable-5p-star,MSTRG.22770.4,cds
miR395b-Probable-5p-star,MSTRG.24729.1,cds
miR395b-Probable-5p-star,MSTRG.30529.2,cds
miR395b-Probable-5p-star,MSTRG.30529.3,cds
miR395b-Probable-5p-star,MSTRG.3433.4,cds
miR395b-Probable-5p-star,MSTRG.3575.3,cds
miR395b-Probable-5p-star,MSTRG.4638.1,cds
miR395b-Probable-5p-star,MSTRG.5538.1,cds
miR395b-Probable-5p-star,MSTRG.6331.13,cds
miR395b-Probable-5p-star,MSTRG.6331.13,cds
miR395b-Probable-5p-star,MSTRG.6331.14,cds
miR395b-Probable-5p-star,MSTRG.6331.15,cds
miR395b-Probable-5p-star,MSTRG.6331.2,cds
miR395b-Probable-5p-star,MSTRG.6331.8,cds
miR395b-Probable-5p-star,MSTRG.7325.1,cds
miR395b-Probable-5p-star,MSTRG.7325.2,cds
miR395b-Probable-5p-star,MSTRG.7875.1,cds
miR395b-Probable-5p-star,MSTRG.8180.2,cds
miR395c-Known-3p-mature,MSTRG.10311.2,cds
miR395c-Known-3p-mature,MSTRG.11575.2,cds
miR395c-Known-3p-mature,MSTRG.12002.1,cds
miR395c-Known-3p-mature,MSTRG.12113.15,cds
miR395c-Known-3p-mature,MSTRG.12224.10,cds
miR395c-Known-3p-mature,MSTRG.12224.2,cds
miR395c-Known-3p-mature,MSTRG.12382.2,cds
miR395c-Known-3p-mature,MSTRG.12382.6,cds
miR395c-Known-3p-mature,MSTRG.13066.1,cds
miR395c-Known-3p-mature,MSTRG.15228.1,cds
miR395c-Known-3p-mature,MSTRG.15519.2,cds
miR395c-Known-3p-mature,MSTRG.15545.3,cds
miR395c-Known-3p-mature,MSTRG.15870.1,cds
miR395c-Known-3p-mature,MSTRG.16223.1,cds
miR395c-Known-3p-mature,MSTRG.16644.2,cds
miR395c-Known-3p-mature,MSTRG.16644.3,cds
miR395c-Known-3p-mature,MSTRG.18692.1,cds
miR395c-Known-3p-mature,MSTRG.18942.1,cds
miR395c-Known-3p-mature,MSTRG.19887.2,cds
miR395c-Known-3p-mature,MSTRG.20196.1,cds
miR395c-Known-3p-mature,MSTRG.20380.1,cds
miR395c-Known-3p-mature,MSTRG.20380.2,cds
miR395c-Known-3p-mature,MSTRG.20380.3,cds
miR395c-Known-3p-mature,MSTRG.21070.1,cds
miR395c-Known-3p-mature,MSTRG.22302.3,cds
miR395c-Known-3p-mature,MSTRG.23830.18,cds
miR395c-Known-3p-mature,MSTRG.23830.20,cds
miR395c-Known-3p-mature,MSTRG.24185.1,cds
miR395c-Known-3p-mature,MSTRG.24191.1,cds
miR395c-Known-3p-mature,MSTRG.2447.1,cds
miR395c-Known-3p-mature,MSTRG.2447.2,cds
miR395c-Known-3p-mature,MSTRG.25177.1,cds
miR395c-Known-3p-mature,MSTRG.25177.2,cds
miR395c-Known-3p-mature,MSTRG.25686.1,cds
miR395c-Known-3p-mature,MSTRG.25686.2,cds
miR395c-Known-3p-mature,MSTRG.25686.3,cds
miR395c-Known-3p-mature,MSTRG.25686.4,cds
miR395c-Known-3p-mature,MSTRG.25686.5,cds
miR395c-Known-3p-mature,MSTRG.26788.3,cds
miR395c-Known-3p-mature,MSTRG.26795.4,cds
miR395c-Known-3p-mature,MSTRG.27103.4,cds
miR395c-Known-3p-mature,MSTRG.27378.1,cds
miR395c-Known-3p-mature,MSTRG.27378.2,cds
miR395c-Known-3p-mature,MSTRG.27378.3,cds
miR395c-Known-3p-mature,MSTRG.27586.1,cds
miR395c-Known-3p-mature,MSTRG.28081.11,cds
miR395c-Known-3p-mature,MSTRG.28081.24,cds
miR395c-Known-3p-mature,MSTRG.28081.5,cds
miR395c-Known-3p-mature,MSTRG.28488.3,cds
miR395c-Known-3p-mature,MSTRG.30052.1,cds
miR395c-Known-3p-mature,MSTRG.4036.1,cds
miR395c-Known-3p-mature,MSTRG.4965.1,cds
miR395c-Known-3p-mature,MSTRG.789.1,cds
miR395c-Known-3p-mature,MSTRG.9312.2,cds
miR395c-Known-3p-mature,MSTRG.9775.1,cds
miR395c-Known-3p-mature,MSTRG.9775.2,cds
miR395c-Known-5p-star,MSTRG.10244.1,cds
miR395c-Known-5p-star,MSTRG.11505.3,cds
miR395c-Known-5p-star,MSTRG.11505.4,cds
miR395c-Known-5p-star,MSTRG.12599.1,cds
miR395c-Known-5p-star,MSTRG.12599.3,cds
miR395c-Known-5p-star,MSTRG.12599.4,cds
miR395c-Known-5p-star,MSTRG.135.2,cds
miR395c-Known-5p-star,MSTRG.14323.1,cds
miR395c-Known-5p-star,MSTRG.15063.4,cds
miR395c-Known-5p-star,MSTRG.1614.1,cds
miR395c-Known-5p-star,MSTRG.16172.1,cds
miR395c-Known-5p-star,MSTRG.16172.2,cds
miR395c-Known-5p-star,MSTRG.16172.3,cds
miR395c-Known-5p-star,MSTRG.16172.4,cds
miR395c-Known-5p-star,MSTRG.16172.5,cds
miR395c-Known-5p-star,MSTRG.16172.6,cds
miR395c-Known-5p-star,MSTRG.19185.1,cds
miR395c-Known-5p-star,MSTRG.21308.3,cds
miR395c-Known-5p-star,MSTRG.21541.4,cds
miR395c-Known-5p-star,MSTRG.22971.1,cds
miR395c-Known-5p-star,MSTRG.22971.3,cds
miR395c-Known-5p-star,MSTRG.24545.3,cds
miR395c-Known-5p-star,MSTRG.24545.4,cds
miR395c-Known-5p-star,MSTRG.24545.7,cds
miR395c-Known-5p-star,MSTRG.24916.1,cds
miR395c-Known-5p-star,MSTRG.25398.3,cds
miR395c-Known-5p-star,MSTRG.26722.1,cds
miR395c-Known-5p-star,MSTRG.2766.1,cds
miR395c-Known-5p-star,MSTRG.27863.1,cds
miR395c-Known-5p-star,MSTRG.28233.2,cds
miR395c-Known-5p-star,MSTRG.28280.1,cds
miR395c-Known-5p-star,MSTRG.30529.2,cds
miR395c-Known-5p-star,MSTRG.30529.3,cds
miR395c-Known-5p-star,MSTRG.3433.4,cds
miR395c-Known-5p-star,MSTRG.4638.1,cds
miR395c-Known-5p-star,MSTRG.5538.1,cds
miR395c-Known-5p-star,MSTRG.5670.1,cds
miR395c-Known-5p-star,MSTRG.6331.13,cds
miR395c-Known-5p-star,MSTRG.6331.15,cds
miR395c-Known-5p-star,MSTRG.7325.1,cds
miR395c-Known-5p-star,MSTRG.7325.2,cds
miR395c-Known-5p-star,MSTRG.7875.1,cds
miR395c-Known-5p-star,MSTRG.8014.1,cds
miR395c-Known-5p-star,MSTRG.835.1,cds
miR395c-Known-5p-star,MSTRG.8637.4,cds
miR395c-Known-5p-star,MSTRG.9814.2,cds
miR395d-Known-3p-mature,MSTRG.10311.2,cds
miR395d-Known-3p-mature,MSTRG.11575.2,cds
miR395d-Known-3p-mature,MSTRG.12002.1,cds
miR395d-Known-3p-mature,MSTRG.12113.15,cds
miR395d-Known-3p-mature,MSTRG.12224.10,cds
miR395d-Known-3p-mature,MSTRG.12224.2,cds
miR395d-Known-3p-mature,MSTRG.12382.2,cds
miR395d-Known-3p-mature,MSTRG.12382.6,cds
miR395d-Known-3p-mature,MSTRG.13066.1,cds
miR395d-Known-3p-mature,MSTRG.15228.1,cds
miR395d-Known-3p-mature,MSTRG.15519.2,cds
miR395d-Known-3p-mature,MSTRG.15545.3,cds
miR395d-Known-3p-mature,MSTRG.15870.1,cds
miR395d-Known-3p-mature,MSTRG.16223.1,cds
miR395d-Known-3p-mature,MSTRG.16644.2,cds
miR395d-Known-3p-mature,MSTRG.16644.3,cds
miR395d-Known-3p-mature,MSTRG.18692.1,cds
miR395d-Known-3p-mature,MSTRG.18942.1,cds
miR395d-Known-3p-mature,MSTRG.19887.2,cds
miR395d-Known-3p-mature,MSTRG.20196.1,cds
miR395d-Known-3p-mature,MSTRG.20380.1,cds
miR395d-Known-3p-mature,MSTRG.20380.2,cds
miR395d-Known-3p-mature,MSTRG.20380.3,cds
miR395d-Known-3p-mature,MSTRG.21070.1,cds
miR395d-Known-3p-mature,MSTRG.22302.3,cds
miR395d-Known-3p-mature,MSTRG.23830.18,cds
miR395d-Known-3p-mature,MSTRG.23830.20,cds
miR395d-Known-3p-mature,MSTRG.24185.1,cds
miR395d-Known-3p-mature,MSTRG.24191.1,cds
miR395d-Known-3p-mature,MSTRG.2447.1,cds
miR395d-Known-3p-mature,MSTRG.2447.2,cds
miR395d-Known-3p-mature,MSTRG.25177.1,cds
miR395d-Known-3p-mature,MSTRG.25177.2,cds
miR395d-Known-3p-mature,MSTRG.25686.1,cds
miR395d-Known-3p-mature,MSTRG.25686.2,cds
miR395d-Known-3p-mature,MSTRG.25686.3,cds
miR395d-Known-3p-mature,MSTRG.25686.4,cds
miR395d-Known-3p-mature,MSTRG.25686.5,cds
miR395d-Known-3p-mature,MSTRG.26788.3,cds
miR395d-Known-3p-mature,MSTRG.26795.4,cds
miR395d-Known-3p-mature,MSTRG.27103.4,cds
miR395d-Known-3p-mature,MSTRG.27378.1,cds
miR395d-Known-3p-mature,MSTRG.27378.2,cds
miR395d-Known-3p-mature,MSTRG.27378.3,cds
miR395d-Known-3p-mature,MSTRG.27586.1,cds
miR395d-Known-3p-mature,MSTRG.28081.11,cds
miR395d-Known-3p-mature,MSTRG.28081.24,cds
miR395d-Known-3p-mature,MSTRG.28081.5,cds
miR395d-Known-3p-mature,MSTRG.28488.3,cds
miR395d-Known-3p-mature,MSTRG.30052.1,cds
miR395d-Known-3p-mature,MSTRG.4036.1,cds
miR395d-Known-3p-mature,MSTRG.4965.1,cds
miR395d-Known-3p-mature,MSTRG.789.1,cds
miR395d-Known-3p-mature,MSTRG.9312.2,cds
miR395d-Known-3p-mature,MSTRG.9775.1,cds
miR395d-Known-3p-mature,MSTRG.9775.2,cds
miR395d-Known-5p-star,MSTRG.10645.1,cds
miR395d-Known-5p-star,MSTRG.14323.1,cds
miR395d-Known-5p-star,MSTRG.1614.1,cds
miR395d-Known-5p-star,MSTRG.18678.1,cds
miR395d-Known-5p-star,MSTRG.21541.4,cds
miR395d-Known-5p-star,MSTRG.22770.1,cds
miR395d-Known-5p-star,MSTRG.22770.4,cds
miR395d-Known-5p-star,MSTRG.24133.3,cds
miR395d-Known-5p-star,MSTRG.24729.1,cds
miR395d-Known-5p-star,MSTRG.2766.1,cds
miR395d-Known-5p-star,MSTRG.28233.2,cds
miR395d-Known-5p-star,MSTRG.28280.1,cds
miR395d-Known-5p-star,MSTRG.29177.3,cds
miR395d-Known-5p-star,MSTRG.30529.2,cds
miR395d-Known-5p-star,MSTRG.30529.3,cds
miR395d-Known-5p-star,MSTRG.3433.4,cds
miR395d-Known-5p-star,MSTRG.4638.1,cds
miR395d-Known-5p-star,MSTRG.5374.1,cds
miR395d-Known-5p-star,MSTRG.5375.2,cds
miR395d-Known-5p-star,MSTRG.5538.1,cds
miR395d-Known-5p-star,MSTRG.6331.13,cds
miR395d-Known-5p-star,MSTRG.6331.15,cds
miR395d-Known-5p-star,MSTRG.7325.1,cds
miR395d-Known-5p-star,MSTRG.7325.2,cds
miR395d-Known-5p-star,MSTRG.7578.2,cds
miR395d-Known-5p-star,MSTRG.8637.4,cds
miR395d-Known-5p-star,MSTRG.9814.2,cds
miR395e-Known-3p-mature,MSTRG.10311.2,cds
miR395e-Known-3p-mature,MSTRG.11575.2,cds
miR395e-Known-3p-mature,MSTRG.12002.1,cds
miR395e-Known-3p-mature,MSTRG.12113.15,cds
miR395e-Known-3p-mature,MSTRG.12224.10,cds
miR395e-Known-3p-mature,MSTRG.12224.2,cds
miR395e-Known-3p-mature,MSTRG.12382.2,cds
miR395e-Known-3p-mature,MSTRG.12382.6,cds
miR395e-Known-3p-mature,MSTRG.13066.1,cds
miR395e-Known-3p-mature,MSTRG.15228.1,cds
miR395e-Known-3p-mature,MSTRG.15519.2,cds
miR395e-Known-3p-mature,MSTRG.15545.3,cds
miR395e-Known-3p-mature,MSTRG.15870.1,cds
miR395e-Known-3p-mature,MSTRG.16223.1,cds
miR395e-Known-3p-mature,MSTRG.16644.2,cds
miR395e-Known-3p-mature,MSTRG.16644.3,cds
miR395e-Known-3p-mature,MSTRG.18692.1,cds
miR395e-Known-3p-mature,MSTRG.18942.1,cds
miR395e-Known-3p-mature,MSTRG.19887.2,cds
miR395e-Known-3p-mature,MSTRG.20196.1,cds
miR395e-Known-3p-mature,MSTRG.20380.1,cds
miR395e-Known-3p-mature,MSTRG.20380.2,cds
miR395e-Known-3p-mature,MSTRG.20380.3,cds
miR395e-Known-3p-mature,MSTRG.21070.1,cds
miR395e-Known-3p-mature,MSTRG.22302.3,cds
miR395e-Known-3p-mature,MSTRG.23830.18,cds
miR395e-Known-3p-mature,MSTRG.23830.20,cds
miR395e-Known-3p-mature,MSTRG.24185.1,cds
miR395e-Known-3p-mature,MSTRG.24191.1,cds
miR395e-Known-3p-mature,MSTRG.2447.1,cds
miR395e-Known-3p-mature,MSTRG.2447.2,cds
miR395e-Known-3p-mature,MSTRG.25177.1,cds
miR395e-Known-3p-mature,MSTRG.25177.2,cds
miR395e-Known-3p-mature,MSTRG.25686.1,cds
miR395e-Known-3p-mature,MSTRG.25686.2,cds
miR395e-Known-3p-mature,MSTRG.25686.3,cds
miR395e-Known-3p-mature,MSTRG.25686.4,cds
miR395e-Known-3p-mature,MSTRG.25686.5,cds
miR395e-Known-3p-mature,MSTRG.26788.3,cds
miR395e-Known-3p-mature,MSTRG.26795.4,cds
miR395e-Known-3p-mature,MSTRG.27103.4,cds
miR395e-Known-3p-mature,MSTRG.27378.1,cds
miR395e-Known-3p-mature,MSTRG.27378.2,cds
miR395e-Known-3p-mature,MSTRG.27378.3,cds
miR395e-Known-3p-mature,MSTRG.27586.1,cds
miR395e-Known-3p-mature,MSTRG.28081.11,cds
miR395e-Known-3p-mature,MSTRG.28081.24,cds
miR395e-Known-3p-mature,MSTRG.28081.5,cds
miR395e-Known-3p-mature,MSTRG.28488.3,cds
miR395e-Known-3p-mature,MSTRG.30052.1,cds
miR395e-Known-3p-mature,MSTRG.4036.1,cds
miR395e-Known-3p-mature,MSTRG.4965.1,cds
miR395e-Known-3p-mature,MSTRG.789.1,cds
miR395e-Known-3p-mature,MSTRG.9312.2,cds
miR395e-Known-3p-mature,MSTRG.9775.1,cds
miR395e-Known-3p-mature,MSTRG.9775.2,cds
miR395e-Known-5p-star,MSTRG.11794.1,cds
miR395e-Known-5p-star,MSTRG.11794.5,cds
miR395e-Known-5p-star,MSTRG.15590.2,cds
miR395e-Known-5p-star,MSTRG.16022.1,cds
miR395e-Known-5p-star,MSTRG.17658.1,cds
miR395e-Known-5p-star,MSTRG.19411.1,cds
miR395e-Known-5p-star,MSTRG.19411.2,cds
miR395e-Known-5p-star,MSTRG.2169.1,cds
miR395e-Known-5p-star,MSTRG.2169.2,cds
miR395e-Known-5p-star,MSTRG.2246.2,cds
miR395e-Known-5p-star,MSTRG.24110.1,cds
miR395e-Known-5p-star,MSTRG.27931.1,cds
miR395e-Known-5p-star,MSTRG.29356.1,cds
miR395e-Known-5p-star,MSTRG.479.4,cds
miR395e-Known-5p-star,MSTRG.5684.1,cds
miR395e-Known-5p-star,MSTRG.6502.2,cds
miR395e-Known-5p-star,MSTRG.6793.5,cds
miR395e-Known-5p-star,MSTRG.9313.12,cds
miR395e-Known-5p-star,MSTRG.9908.1,cds
miR395e-Known-5p-star,MSTRG.9908.4,cds
miR395e-Known-5p-star,MSTRG.9908.5,cds
miR395f-Known-3p-mature,MSTRG.10311.2,cds
miR395f-Known-3p-mature,MSTRG.11575.2,cds
miR395f-Known-3p-mature,MSTRG.12002.1,cds
miR395f-Known-3p-mature,MSTRG.12113.15,cds
miR395f-Known-3p-mature,MSTRG.12224.10,cds
miR395f-Known-3p-mature,MSTRG.12224.2,cds
miR395f-Known-3p-mature,MSTRG.12382.2,cds
miR395f-Known-3p-mature,MSTRG.12382.6,cds
miR395f-Known-3p-mature,MSTRG.13066.1,cds
miR395f-Known-3p-mature,MSTRG.15228.1,cds
miR395f-Known-3p-mature,MSTRG.15519.2,cds
miR395f-Known-3p-mature,MSTRG.15545.3,cds
miR395f-Known-3p-mature,MSTRG.15870.1,cds
miR395f-Known-3p-mature,MSTRG.16223.1,cds
miR395f-Known-3p-mature,MSTRG.16644.2,cds
miR395f-Known-3p-mature,MSTRG.16644.3,cds
miR395f-Known-3p-mature,MSTRG.18692.1,cds
miR395f-Known-3p-mature,MSTRG.18942.1,cds
miR395f-Known-3p-mature,MSTRG.19887.2,cds
miR395f-Known-3p-mature,MSTRG.20196.1,cds
miR395f-Known-3p-mature,MSTRG.20380.1,cds
miR395f-Known-3p-mature,MSTRG.20380.2,cds
miR395f-Known-3p-mature,MSTRG.20380.3,cds
miR395f-Known-3p-mature,MSTRG.21070.1,cds
miR395f-Known-3p-mature,MSTRG.22302.3,cds
miR395f-Known-3p-mature,MSTRG.23830.18,cds
miR395f-Known-3p-mature,MSTRG.23830.20,cds
miR395f-Known-3p-mature,MSTRG.24185.1,cds
miR395f-Known-3p-mature,MSTRG.24191.1,cds
miR395f-Known-3p-mature,MSTRG.2447.1,cds
miR395f-Known-3p-mature,MSTRG.2447.2,cds
miR395f-Known-3p-mature,MSTRG.25177.1,cds
miR395f-Known-3p-mature,MSTRG.25177.2,cds
miR395f-Known-3p-mature,MSTRG.25686.1,cds
miR395f-Known-3p-mature,MSTRG.25686.2,cds
miR395f-Known-3p-mature,MSTRG.25686.3,cds
miR395f-Known-3p-mature,MSTRG.25686.4,cds
miR395f-Known-3p-mature,MSTRG.25686.5,cds
miR395f-Known-3p-mature,MSTRG.26788.3,cds
miR395f-Known-3p-mature,MSTRG.26795.4,cds
miR395f-Known-3p-mature,MSTRG.27103.4,cds
miR395f-Known-3p-mature,MSTRG.27378.1,cds
miR395f-Known-3p-mature,MSTRG.27378.2,cds
miR395f-Known-3p-mature,MSTRG.27378.3,cds
miR395f-Known-3p-mature,MSTRG.27586.1,cds
miR395f-Known-3p-mature,MSTRG.28081.11,cds
miR395f-Known-3p-mature,MSTRG.28081.24,cds
miR395f-Known-3p-mature,MSTRG.28081.5,cds
miR395f-Known-3p-mature,MSTRG.28488.3,cds
miR395f-Known-3p-mature,MSTRG.30052.1,cds
miR395f-Known-3p-mature,MSTRG.4036.1,cds
miR395f-Known-3p-mature,MSTRG.4965.1,cds
miR395f-Known-3p-mature,MSTRG.789.1,cds
miR395f-Known-3p-mature,MSTRG.9312.2,cds
miR395f-Known-3p-mature,MSTRG.9775.1,cds
miR395f-Known-3p-mature,MSTRG.9775.2,cds
miR395f-Known-5p-star,MSTRG.11794.1,cds
miR395f-Known-5p-star,MSTRG.11794.5,cds
miR395f-Known-5p-star,MSTRG.15590.2,cds
miR395f-Known-5p-star,MSTRG.16022.1,cds
miR395f-Known-5p-star,MSTRG.17658.1,cds
miR395f-Known-5p-star,MSTRG.19411.1,cds
miR395f-Known-5p-star,MSTRG.19411.2,cds
miR395f-Known-5p-star,MSTRG.2169.1,cds
miR395f-Known-5p-star,MSTRG.2169.2,cds
miR395f-Known-5p-star,MSTRG.2246.2,cds
miR395f-Known-5p-star,MSTRG.24110.1,cds
miR395f-Known-5p-star,MSTRG.27931.1,cds
miR395f-Known-5p-star,MSTRG.29356.1,cds
miR395f-Known-5p-star,MSTRG.479.4,cds
miR395f-Known-5p-star,MSTRG.5684.1,cds
miR395f-Known-5p-star,MSTRG.6502.2,cds
miR395f-Known-5p-star,MSTRG.6793.5,cds
miR395f-Known-5p-star,MSTRG.9313.12,cds
miR395f-Known-5p-star,MSTRG.9908.1,cds
miR395f-Known-5p-star,MSTRG.9908.4,cds
miR395f-Known-5p-star,MSTRG.9908.5,cds
miR395g-Probable-3p-star,MSTRG.11996.2,cds
miR395g-Probable-3p-star,MSTRG.12002.1,cds
miR395g-Probable-3p-star,MSTRG.12113.15,cds
miR395g-Probable-3p-star,MSTRG.12382.2,cds
miR395g-Probable-3p-star,MSTRG.12382.6,cds
miR395g-Probable-3p-star,MSTRG.13066.1,cds
miR395g-Probable-3p-star,MSTRG.13261.1,cds
miR395g-Probable-3p-star,MSTRG.14256.1,cds
miR395g-Probable-3p-star,MSTRG.14256.2,cds
miR395g-Probable-3p-star,MSTRG.14256.5,cds
miR395g-Probable-3p-star,MSTRG.14256.6,cds
miR395g-Probable-3p-star,MSTRG.15228.1,cds
miR395g-Probable-3p-star,MSTRG.1597.4,cds
miR395g-Probable-3p-star,MSTRG.18214.1,cds
miR395g-Probable-3p-star,MSTRG.18214.4,cds
miR395g-Probable-3p-star,MSTRG.18214.5,cds
miR395g-Probable-3p-star,MSTRG.18421.1,cds
miR395g-Probable-3p-star,MSTRG.18421.3,cds
miR395g-Probable-3p-star,MSTRG.20456.1,cds
miR395g-Probable-3p-star,MSTRG.21528.5,cds
miR395g-Probable-3p-star,MSTRG.22302.3,cds
miR395g-Probable-3p-star,MSTRG.23830.18,cds
miR395g-Probable-3p-star,MSTRG.23830.20,cds
miR395g-Probable-3p-star,MSTRG.24185.1,cds
miR395g-Probable-3p-star,MSTRG.24191.1,cds
miR395g-Probable-3p-star,MSTRG.24192.1,cds
miR395g-Probable-3p-star,MSTRG.24637.1,cds
miR395g-Probable-3p-star,MSTRG.26795.4,cds
miR395g-Probable-3p-star,MSTRG.27378.1,cds
